"time","e","P","I","D","y_1","y_2","u_1","u_2"
16.73,-8.22865e-08,-0,-0,0,0,8.22865e-08,0,0
16.74,-7.37438e-08,-0,-0,0,0,7.37438e-08,0,0
16.75,-6.35715e-08,-0,-0,0,0,6.35715e-08,0,0
16.76,-5.27032e-08,-0,-0,0,0,5.27032e-08,0,0
16.77,-4.2273e-08,-0,-0,0,0,4.2273e-08,0,0
16.78,-3.31483e-08,-0,-0,0,0,3.31483e-08,0,0
16.79,-2.62962e-08,-0,-0,0,0,2.62962e-08,0,0
16.8,-2.2403e-08,-0,-0,0,0,2.2403e-08,0,0
16.81,-2.18156e-08,-0,-0,0,0,2.18156e-08,0,0
16.82,-2.46073e-08,-0,-0,-0,0,2.46073e-08,0,-0
16.83,-3.04939e-08,-0,-0,-0,0,3.04939e-08,0,-0
16.84,-3.88907e-08,-0,-0,-0,0,3.88907e-08,0,-0
16.85,-4.89987e-08,-0,-0,-0,0,4.89987e-08,0,-0
16.86,-5.99009e-08,-0,-0,-0,0,5.99009e-08,0,-0
16.87,-7.04287e-08,-0,-0,-0,0,7.04287e-08,0,-0
16.88,-7.96839e-08,-0,-0,-0,0,7.96839e-08,0,-0
16.89,-8.67018e-08,-0,-0,-0,0,8.67018e-08,0,-0
16.9,-9.08168e-08,-0,-0,-0,0,9.08168e-08,0,-0
16.91,-9.16193e-08,-0,-0,-0,0,9.16193e-08,0,-0
16.92,-8.90557e-08,-0,-0,0,0,8.90557e-08,0,0
16.93,-8.33882e-08,-0,-0,0,0,8.33882e-08,0,0
16.94,-7.5153e-08,-0,-0,0,0,7.5153e-08,0,0
16.95,-6.51711e-08,-0,-0,0,0,6.51711e-08,0,0
16.96,-5.43313e-08,-0,-0,0,0,5.43313e-08,0,0
16.97,-4.37781e-08,-0,-0,0,0,4.37781e-08,0,0
16.98,-3.44308e-08,-0,-0,0,0,3.44308e-08,0,0
16.99,-2.72148e-08,-0,-0,0,0,2.72148e-08,0,0
17,-2.28359e-08,-0,-0,0,0,2.28359e-08,0,0
17.01,-2.17499e-08,-0,-0,0,0,2.17499e-08,0,0
17.02,-2.40637e-08,-0,-0,-0,0,2.40637e-08,0,-0
17.03,-2.95039e-08,-0,-0,-0,0,2.95039e-08,0,-0
17.04,-3.75853e-08,-0,-0,-0,0,3.75853e-08,0,-0
17.05,-4.74975e-08,-0,-0,-0,0,4.74975e-08,0,-0
17.06,-5.83411e-08,-0,-0,-0,0,5.83411e-08,0,-0
17.07,-6.89696e-08,-0,-0,-0,0,6.89696e-08,0,-0
17.08,-7.84335e-08,-0,-0,-0,0,7.84335e-08,0,-0
17.09,-8.58006e-08,-0,-0,-0,0,8.58006e-08,0,-0
17.1,-9.03823e-08,-0,-0,-0,0,9.03823e-08,0,-0
17.11,-9.16771e-08,-0,-0,-0,0,9.16771e-08,0,-0
17.12,-8.95806e-08,-0,-0,0,0,8.95806e-08,0,0
17.13,-8.43479e-08,-0,-0,0,0,8.43479e-08,0,0
17.14,-7.64462e-08,-0,-0,0,0,7.64462e-08,0,0
17.15,-6.66545e-08,-0,-0,0,0,6.66545e-08,0,0
17.16,-5.58805e-08,-0,-0,0,0,5.58805e-08,0,0
17.17,-4.52329e-08,-0,-0,0,0,4.52329e-08,0,0
17.18,-3.56927e-08,-0,-0,0,0,3.56927e-08,0,0
17.19,-2.81297e-08,-0,-0,0,0,2.81297e-08,0,0
17.2,-2.32966e-08,-0,-0,0,0,2.32966e-08,0,0
17.21,-2.17198e-08,-0,-0,0,0,2.17198e-08,0,0
17.22,-2.35629e-08,-0,-0,-0,0,2.35629e-08,0,-0
17.23,-2.85751e-08,-0,-0,-0,0,2.85751e-08,0,-0
17.24,-3.63082e-08,-0,-0,-0,0,3.63082e-08,0,-0
17.25,-4.60184e-08,-0,-0,-0,0,4.60184e-08,0,-0
17.26,-5.67704e-08,-0,-0,-0,0,5.67704e-08,0,-0
17.27,-6.74922e-08,-0,-0,-0,0,6.74922e-08,0,-0
17.28,-7.71384e-08,-0,-0,-0,0,7.71384e-08,0,-0
17.29,-8.485e-08,-0,-0,-0,0,8.485e-08,0,-0
17.3,-8.98691e-08,-0,-0,-0,0,8.98691e-08,0,-0
17.31,-9.16531e-08,-0,-0,-0,0,9.16531e-08,0,-0
17.32,-9.00235e-08,-0,-0,0,0,9.00235e-08,0,0
17.33,-8.5224e-08,-0,-0,0,0,8.5224e-08,0,0
17.34,-7.76721e-08,-0,-0,0,0,7.76721e-08,0,0
17.35,-6.80919e-08,-0,-0,0,0,6.80919e-08,0,0
17.36,-5.742e-08,-0,-0,0,0,5.742e-08,0,0
17.37,-4.67005e-08,-0,-0,0,0,4.67005e-08,0,0
17.38,-3.6988e-08,-0,-0,0,0,3.6988e-08,0,0
17.39,-2.90923e-08,-0,-0,0,0,2.90923e-08,0,0
17.4,-2.38292e-08,-0,-0,0,0,2.38292e-08,0,0
17.41,-2.17836e-08,-0,-0,0,0,2.17836e-08,0,0
17.42,-2.31574e-08,-0,-0,-0,0,2.31574e-08,0,-0
17.43,-2.77305e-08,-0,-0,-0,0,2.77305e-08,0,-0
17.44,-3.51097e-08,-0,-0,-0,0,3.51097e-08,0,-0
17.45,-4.4589e-08,-0,-0,-0,0,4.4589e-08,0,-0
17.46,-5.52285e-08,-0,-0,-0,0,5.52285e-08,0,-0
17.47,-6.60059e-08,-0,-0,-0,0,6.60059e-08,0,-0
17.48,-7.58278e-08,-0,-0,-0,0,7.58278e-08,0,-0
17.49,-8.38758e-08,-0,-0,-0,0,8.38758e-08,0,-0
17.5,-8.9323e-08,-0,-0,-0,0,8.9323e-08,0,-0
17.51,-9.1567e-08,-0,-0,-0,0,9.1567e-08,0,-0
17.52,-9.04046e-08,-0,-0,0,0,9.04046e-08,0,0
17.53,-8.6029e-08,-0,-0,0,0,8.6029e-08,0,0
17.54,-7.88349e-08,-0,-0,0,0,7.88349e-08,0,0
17.55,-6.94924e-08,-0,-0,0,0,6.94924e-08,0,0
17.56,-5.89373e-08,-0,-0,0,0,5.89373e-08,0,0
17.57,-4.81624e-08,-0,-0,0,0,4.81624e-08,0,0
17.58,-3.8276e-08,-0,-0,0,0,3.8276e-08,0,0
17.59,-3.00396e-08,-0,-0,0,0,3.00396e-08,0,0
17.6,-2.43463e-08,-0,-0,0,0,2.43463e-08,0,0
17.61,-2.18368e-08,-0,-0,0,0,2.18368e-08,0,0
17.62,-2.27243e-08,-0,-0,-0,0,2.27243e-08,0,-0
17.63,-2.68638e-08,-0,-0,-0,0,2.68638e-08,0,-0
17.64,-3.38781e-08,-0,-0,-0,0,3.38781e-08,0,-0
17.65,-4.31144e-08,-0,-0,-0,0,4.31144e-08,0,-0
17.66,-5.3632e-08,-0,-0,-0,0,5.3632e-08,0,-0
17.67,-6.44675e-08,-0,-0,-0,0,6.44675e-08,0,-0
17.68,-7.44862e-08,-0,-0,-0,0,7.44862e-08,0,-0
17.69,-8.28938e-08,-0,-0,-0,0,8.28938e-08,0,-0
17.7,-8.87512e-08,-0,-0,-0,0,8.87512e-08,0,-0
17.71,-9.14924e-08,-0,-0,-0,0,9.14924e-08,0,-0
17.72,-9.08288e-08,-0,-0,0,0,9.08288e-08,0,0
17.73,-8.69028e-08,-0,-0,0,0,8.69028e-08,0,0
17.74,-8.00921e-08,-0,-0,0,0,8.00921e-08,0,0
17.75,-7.09987e-08,-0,-0,0,0,7.09987e-08,0,0
17.76,-6.05629e-08,-0,-0,0,0,6.05629e-08,0,0
17.77,-4.97362e-08,-0,-0,0,0,4.97362e-08,0,0
17.78,-3.96438e-08,-0,-0,0,0,3.96438e-08,0,0
17.79,-3.10636e-08,-0,-0,0,0,3.10636e-08,0,0
17.8,-2.49562e-08,-0,-0,0,0,2.49562e-08,0,0
17.81,-2.19463e-08,-0,-0,0,0,2.19463e-08,0,0
17.82,-2.23148e-08,-0,-0,-0,0,2.23148e-08,0,-0
17.83,-2.59796e-08,-0,-0,-0,0,2.59796e-08,0,-0
17.84,-3.25986e-08,-0,-0,-0,0,3.25986e-08,0,-0
17.85,-4.15521e-08,-0,-0,-0,0,4.15521e-08,0,-0
17.86,-5.19405e-08,-0,-0,-0,0,5.19405e-08,0,-0
17.87,-6.2823e-08,-0,-0,-0,0,6.2823e-08,0,-0
17.88,-7.3046e-08,-0,-0,-0,0,7.3046e-08,0,-0
17.89,-8.17796e-08,-0,-0,-0,0,8.17796e-08,0,-0
17.9,-8.80778e-08,-0,-0,-0,0,8.80778e-08,0,-0
17.91,-9.13119e-08,-0,-0,-0,0,9.13119e-08,0,-0
17.92,-9.11776e-08,-0,-0,0,0,9.11776e-08,0,0
17.93,-8.77492e-08,-0,-0,0,0,8.77492e-08,0,0
17.94,-8.13282e-08,-0,-0,0,0,8.13282e-08,0,0
17.95,-7.25476e-08,-0,-0,0,0,7.25476e-08,0,0
17.96,-6.22504e-08,-0,-0,0,0,6.22504e-08,0,0
17.97,-5.13965e-08,-0,-0,0,0,5.13965e-08,0,0
17.98,-4.10994e-08,-0,-0,0,0,4.10994e-08,0,0
17.99,-3.22012e-08,-0,-0,0,0,3.22012e-08,0,0
18,-2.56651e-08,-0,-0,0,0,2.56651e-08,0,0
18.01,-2.21638e-08,-0,-0,0,0,2.21638e-08,0,0
18.02,-2.19883e-08,-0,-0,0,0,2.19883e-08,0,0
18.03,-2.51669e-08,-0,-0,-0,0,2.51669e-08,0,-0
18.04,-3.13838e-08,-0,-0,-0,0,3.13838e-08,0,-0
18.05,-4.00281e-08,-0,-0,-0,0,4.00281e-08,0,-0
18.06,-5.02775e-08,-0,-0,-0,0,5.02775e-08,0,-0
18.07,-6.11803e-08,-0,-0,-0,0,6.11803e-08,0,-0
18.08,-7.1595e-08,-0,-0,-0,0,7.1595e-08,0,-0
18.09,-8.06434e-08,-0,-0,-0,0,8.06434e-08,0,-0
18.1,-8.7365e-08,-0,-0,-0,0,8.7365e-08,0,-0
18.11,-9.10859e-08,-0,-0,-0,0,9.10859e-08,0,-0
18.12,-9.14853e-08,-0,-0,-0,0,9.14853e-08,0,-0
18.13,-8.85349e-08,-0,-0,0,0,8.85349e-08,0,0
18.14,-8.25177e-08,-0,-0,0,0,8.25177e-08,0,0
18.15,-7.40356e-08,-0,-0,0,0,7.40356e-08,0,0
18.16,-6.39004e-08,-0,-0,0,0,6.39004e-08,0,0
18.17,-5.30297e-08,-0,-0,0,0,5.30297e-08,0,0
18.18,-4.25676e-08,-0,-0,0,0,4.25676e-08,0,0
18.19,-3.33856e-08,-0,-0,0,0,3.33856e-08,0,0
18.2,-2.6458e-08,-0,-0,0,0,2.6458e-08,0,0
18.21,-2.24616e-08,-0,-0,0,0,2.24616e-08,0,0
18.22,-2.17727e-08,-0,-0,0,0,2.17727e-08,0,0
18.23,-2.44659e-08,-0,-0,-0,0,2.44659e-08,0,-0
18.24,-3.02647e-08,-0,-0,-0,0,3.02647e-08,0,-0
18.25,-3.86008e-08,-0,-0,-0,0,3.86008e-08,0,-0
18.26,-4.86704e-08,-0,-0,-0,0,4.86704e-08,0,-0
18.27,-5.95635e-08,-0,-0,-0,0,5.95635e-08,0,-0
18.28,-7.01163e-08,-0,-0,-0,0,7.01163e-08,0,-0
18.29,-7.9417e-08,-0,-0,-0,0,7.9417e-08,0,-0
18.3,-8.65105e-08,-0,-0,-0,0,8.65105e-08,0,-0
18.31,-9.07227e-08,-0,-0,-0,0,9.07227e-08,0,-0
18.32,-9.16276e-08,-0,-0,-0,0,9.16276e-08,0,-0
18.33,-8.91618e-08,-0,-0,0,0,8.91618e-08,0,0
18.34,-8.35863e-08,-0,-0,0,0,8.35863e-08,0,0
18.35,-7.54162e-08,-0,-0,0,0,7.54162e-08,0,0
18.36,-6.54749e-08,-0,-0,0,0,6.54749e-08,0,0
18.37,-5.46434e-08,-0,-0,0,0,5.46434e-08,0,0
18.38,-4.40721e-08,-0,-0,0,0,4.40721e-08,0,0
18.39,-3.46834e-08,-0,-0,0,0,3.46834e-08,0,0
18.4,-2.73967e-08,-0,-0,0,0,2.73967e-08,0,0
18.41,-2.29213e-08,-0,-0,0,0,2.29213e-08,0,0
18.42,-2.17356e-08,-0,-0,0,0,2.17356e-08,0,0
18.43,-2.39544e-08,-0,-0,-0,0,2.39544e-08,0,-0
18.44,-2.93074e-08,-0,-0,-0,0,2.93074e-08,0,-0
18.45,-3.73202e-08,-0,-0,-0,0,3.73202e-08,0,-0
18.46,-4.71926e-08,-0,-0,-0,0,4.71926e-08,0,-0
18.47,-5.80212e-08,-0,-0,-0,0,5.80212e-08,0,-0
18.48,-6.86701e-08,-0,-0,-0,0,6.86701e-08,0,-0
18.49,-7.81741e-08,-0,-0,-0,0,7.81741e-08,0,-0
18.5,-8.56133e-08,-0,-0,-0,0,8.56133e-08,0,-0
18.51,-9.02858e-08,-0,-0,-0,0,9.02858e-08,0,-0
18.52,-9.16828e-08,-0,-0,-0,0,9.16828e-08,0,-0
18.53,-8.96822e-08,-0,-0,0,0,8.96822e-08,0,0
18.54,-8.45368e-08,-0,-0,0,0,8.45368e-08,0,0
18.55,-7.67065e-08,-0,-0,0,0,7.67065e-08,0,0
18.56,-6.69557e-08,-0,-0,0,0,6.69557e-08,0,0
18.57,-5.61997e-08,-0,-0,0,0,5.61997e-08,0,0
18.58,-4.55334e-08,-0,-0,0,0,4.55334e-08,0,0
18.59,-3.59562e-08,-0,-0,0,0,3.59562e-08,0,0
18.6,-2.83248e-08,-0,-0,0,0,2.83248e-08,0,0
18.61,-2.34008e-08,-0,-0,0,0,2.34008e-08,0,0
18.62,-2.17237e-08,-0,-0,0,0,2.17237e-08,0,0
18.63,-2.34713e-08,-0,-0,-0,0,2.34713e-08,0,-0
18.64,-2.83932e-08,-0,-0,-0,0,2.83932e-08,0,-0
18.65,-3.6056e-08,-0,-0,-0,0,3.6056e-08,0,-0
18.66,-4.57234e-08,-0,-0,-0,0,4.57234e-08,0,-0
18.67,-5.64551e-08,-0,-0,-0,0,5.64551e-08,0,-0
18.68,-6.7192e-08,-0,-0,-0,0,6.7192e-08,0,-0
18.69,-7.68753e-08,-0,-0,-0,0,7.68753e-08,0,-0
18.7,-8.46564e-08,-0,-0,-0,0,8.46564e-08,0,-0
18.71,-8.97629e-08,-0,-0,-0,0,8.97629e-08,0,-0
18.72,-9.16417e-08,-0,-0,-0,0,9.16417e-08,0,-0
18.73,-9.01067e-08,-0,-0,0,0,9.01067e-08,0,0
18.74,-8.53962e-08,-0,-0,0,0,8.53962e-08,0,0
18.75,-7.79161e-08,-0,-0,0,0,7.79161e-08,0,0
18.76,-6.83822e-08,-0,-0,0,0,6.83822e-08,0,0
18.77,-5.77317e-08,-0,-0,0,0,5.77317e-08,0,0
18.78,-4.70024e-08,-0,-0,0,0,4.70024e-08,0,0
18.79,-3.72533e-08,-0,-0,0,0,3.72533e-08,0,0
18.8,-2.92882e-08,-0,-0,0,0,2.92882e-08,0,0
18.81,-2.39375e-08,-0,-0,0,0,2.39375e-08,0,0
18.82,-2.17993e-08,-0,-0,0,0,2.17993e-08,0,0
18.83,-2.3076e-08,-0,-0,-0,0,2.3076e-08,0,-0
18.84,-2.75641e-08,-0,-0,-0,0,2.75641e-08,0,-0
18.85,-3.48721e-08,-0,-0,-0,0,3.48721e-08,0,-0
18.86,-4.43013e-08,-0,-0,-0,0,4.43013e-08,0,-0
18.87,-5.49169e-08,-0,-0,-0,0,5.49169e-08,0,-0
18.88,-6.57068e-08,-0,-0,-0,0,6.57068e-08,0,-0
18.89,-7.55644e-08,-0,-0,-0,0,7.55644e-08,0,-0
18.9,-8.36819e-08,-0,-0,-0,0,8.36819e-08,0,-0
18.91,-8.9219e-08,-0,-0,-0,0,8.9219e-08,0,-0
18.92,-9.15564e-08,-0,-0,-0,0,9.15564e-08,0,-0
18.93,-9.04921e-08,-0,-0,0,0,9.04921e-08,0,0
18.94,-8.62064e-08,-0,-0,0,0,8.62064e-08,0,0
18.95,-7.90858e-08,-0,-0,0,0,7.90858e-08,0,0
18.96,-6.97899e-08,-0,-0,0,0,6.97899e-08,0,0
18.97,-5.92582e-08,-0,-0,0,0,5.92582e-08,0,0
18.98,-4.84707e-08,-0,-0,0,0,4.84707e-08,0,0
18.99,-3.85428e-08,-0,-0,0,0,3.85428e-08,0,0
19,-3.02313e-08,-0,-0,0,0,3.02313e-08,0,0
19.01,-2.4458e-08,-0,-0,0,0,2.4458e-08,0,0
19.02,-2.18461e-08,-0,-0,0,0,2.18461e-08,0,0
19.03,-2.26295e-08,-0,-0,-0,0,2.26295e-08,0,-0
19.04,-2.66784e-08,-0,-0,-0,0,2.66784e-08,0,-0
19.05,-3.36142e-08,-0,-0,-0,0,3.36142e-08,0,-0
19.06,-4.27982e-08,-0,-0,-0,0,4.27982e-08,0,-0
19.07,-5.32922e-08,-0,-0,-0,0,5.32922e-08,0,-0
19.08,-6.4138e-08,-0,-0,-0,0,6.4138e-08,0,-0
19.09,-7.41988e-08,-0,-0,-0,0,7.41988e-08,0,-0
19.1,-8.26727e-08,-0,-0,-0,0,8.26727e-08,0,-0
19.11,-8.86175e-08,-0,-0,-0,0,8.86175e-08,0,-0
19.12,-9.14605e-08,-0,-0,-0,0,9.14605e-08,0,-0
19.13,-9.0899e-08,-0,-0,0,0,9.0899e-08,0,0
19.14,-8.70734e-08,-0,-0,0,0,8.70734e-08,0,0
19.15,-8.03412e-08,-0,-0,0,0,8.03412e-08,0,0
19.16,-7.13055e-08,-0,-0,0,0,7.13055e-08,0,0
19.17,-6.08965e-08,-0,-0,0,0,6.08965e-08,0,0
19.18,-5.00601e-08,-0,-0,0,0,5.00601e-08,0,0
19.19,-3.99267e-08,-0,-0,0,0,3.99267e-08,0,0
19.2,-3.12831e-08,-0,-0,0,0,3.12831e-08,0,0
19.21,-2.50867e-08,-0,-0,0,0,2.50867e-08,0,0
19.22,-2.19763e-08,-0,-0,0,0,2.19763e-08,0,0
19.23,-2.22361e-08,-0,-0,-0,0,2.22361e-08,0,-0
19.24,-2.58005e-08,-0,-0,-0,0,2.58005e-08,0,-0
19.25,-3.23398e-08,-0,-0,-0,0,3.23398e-08,0,-0
19.26,-4.12287e-08,-0,-0,-0,0,4.12287e-08,0,-0
19.27,-5.15879e-08,-0,-0,-0,0,5.15879e-08,0,-0
19.28,-6.24779e-08,-0,-0,-0,0,6.24779e-08,0,-0
19.29,-7.2744e-08,-0,-0,-0,0,7.2744e-08,0,-0
19.3,-8.15456e-08,-0,-0,-0,0,8.15456e-08,0,-0
19.31,-8.79321e-08,-0,-0,-0,0,8.79321e-08,0,-0
19.32,-9.12634e-08,-0,-0,-0,0,9.12634e-08,0,-0
19.33,-9.12423e-08,-0,-0,0,0,9.12423e-08,0,0
19.34,-8.79103e-08,-0,-0,0,0,8.79103e-08,0,0
19.35,-8.15695e-08,-0,-0,0,0,8.15695e-08,0,0
19.36,-7.28496e-08,-0,-0,0,0,7.28496e-08,0,0
19.37,-6.25806e-08,-0,-0,0,0,6.25806e-08,0,0
19.38,-5.17225e-08,-0,-0,0,0,5.17225e-08,0,0
19.39,-4.13877e-08,-0,-0,0,0,4.13877e-08,0,0
19.4,-3.24287e-08,-0,-0,0,0,3.24287e-08,0,0
19.41,-2.58083e-08,-0,-0,0,0,2.58083e-08,0,0
19.42,-2.22085e-08,-0,-0,0,0,2.22085e-08,0,0
19.43,-2.19278e-08,-0,-0,0,0,2.19278e-08,0,0
19.44,-2.50107e-08,-0,-0,-0,0,2.50107e-08,0,-0
19.45,-3.11474e-08,-0,-0,-0,0,3.11474e-08,0,-0
19.46,-3.97314e-08,-0,-0,-0,0,3.97314e-08,0,-0
19.47,-4.99488e-08,-0,-0,-0,0,4.99488e-08,0,-0
19.48,-6.08567e-08,-0,-0,-0,0,6.08567e-08,0,-0
19.49,-7.13031e-08,-0,-0,-0,0,7.13031e-08,0,-0
19.5,-8.04091e-08,-0,-0,-0,0,8.04091e-08,0,-0
19.51,-8.72036e-08,-0,-0,-0,0,8.72036e-08,0,-0
19.52,-9.10235e-08,-0,-0,-0,0,9.10235e-08,0,-0
19.53,-9.15273e-08,-0,-0,-0,0,9.15273e-08,0,-0
19.54,-8.86754e-08,-0,-0,0,0,8.86754e-08,0,0
19.55,-8.2744e-08,-0,-0,0,0,8.2744e-08,0,0
19.56,-7.43258e-08,-0,-0,0,0,7.43258e-08,0,0
19.57,-6.42274e-08,-0,-0,0,0,6.42274e-08,0,0
19.58,-5.33633e-08,-0,-0,0,0,5.33633e-08,0,0
19.59,-4.28728e-08,-0,-0,0,0,4.28728e-08,0,0
19.6,-3.36481e-08,-0,-0,0,0,3.36481e-08,0,0
19.61,-2.66465e-08,-0,-0,0,0,2.66465e-08,0,0
19.62,-2.25522e-08,-0,-0,0,0,2.25522e-08,0,0
19.63,-2.17645e-08,-0,-0,0,0,2.17645e-08,0,0
19.64,-2.43618e-08,-0,-0,-0,0,2.43618e-08,0,-0
19.65,-3.00707e-08,-0,-0,-0,0,3.00707e-08,0,-0
19.66,-3.83453e-08,-0,-0,-0,0,3.83453e-08,0,-0
19.67,-4.83741e-08,-0,-0,-0,0,4.83741e-08,0,-0
19.68,-5.92548e-08,-0,-0,-0,0,5.92548e-08,0,-0
19.69,-6.98278e-08,-0,-0,-0,0,6.98278e-08,0,-0
19.7,-7.91699e-08,-0,-0,-0,0,7.91699e-08,0,-0
19.71,-8.63324e-08,-0,-0,-0,0,8.63324e-08,0,-0
19.72,-9.06386e-08,-0,-0,-0,0,9.06386e-08,0,-0
19.73,-9.16416e-08,-0,-0,-0,0,9.16416e-08,0,-0
19.74,-8.92692e-08,-0,-0,0,0,8.92692e-08,0,0
19.75,-8.37826e-08,-0,-0,0,0,8.37826e-08,0,0
19.76,-7.56763e-08,-0,-0,0,0,7.56763e-08,0,0
19.77,-6.57714e-08,-0,-0,0,0,6.57714e-08,0,0
19.78,-5.4952e-08,-0,-0,0,0,5.4952e-08,0,0
19.79,-4.4362e-08,-0,-0,0,0,4.4362e-08,0,0
19.8,-3.49338e-08,-0,-0,0,0,3.49338e-08,0,0
19.81,-2.75787e-08,-0,-0,0,0,2.75787e-08,0,0
19.82,-2.30101e-08,-0,-0,0,0,2.30101e-08,0,0
19.83,-2.17285e-08,-0,-0,0,0,2.17285e-08,0,0
19.84,-2.38552e-08,-0,-0,-0,0,2.38552e-08,0,-0
19.85,-2.91244e-08,-0,-0,-0,0,2.91244e-08,0,-0
19.86,-3.7068e-08,-0,-0,-0,0,3.7068e-08,0,-0
19.87,-4.69017e-08,-0,-0,-0,0,4.69017e-08,0,-0
19.88,-5.77126e-08,-0,-0,-0,0,5.77126e-08,0,-0
19.89,-6.83816e-08,-0,-0,-0,0,6.83816e-08,0,-0
19.9,-7.79223e-08,-0,-0,-0,0,7.79223e-08,0,-0
19.91,-8.54314e-08,-0,-0,-0,0,8.54314e-08,0,-0
19.92,-9.01908e-08,-0,-0,-0,0,9.01908e-08,0,-0
19.93,-9.16865e-08,-0,-0,-0,0,9.16865e-08,0,-0
19.94,-8.97787e-08,-0,-0,0,0,8.97787e-08,0,0
19.95,-8.4718e-08,-0,-0,0,0,8.4718e-08,0,0
19.96,-7.69562e-08,-0,-0,0,0,7.69562e-08,0,0
19.97,-6.72454e-08,-0,-0,0,0,6.72454e-08,0,0
19.98,-5.65106e-08,-0,-0,0,0,5.65106e-08,0,0
19.99,-4.58273e-08,-0,-0,0,0,4.58273e-08,0,0
20,-3.62182e-08,-0,-0,0,0,3.62182e-08,0,0
20.01,-2.85203e-08,-0,-0,0,0,2.85203e-08,0,0
20.02,-2.35109e-08,-0,-0,0,0,2.35109e-08,0,0
20.03,-2.17388e-08,-0,-0,0,0,2.17388e-08,0,0
20.04,-2.33931e-08,-0,-0,-0,0,2.33931e-08,0,-0
20.05,-2.8227e-08,-0,-0,-0,0,2.8227e-08,0,-0
20.06,-3.58182e-08,-0,-0,-0,0,3.58182e-08,0,-0
20.07,-4.5441e-08,-0,-0,-0,0,4.5441e-08,0,-0
20.08,-5.61509e-08,-0,-0,-0,0,5.61509e-08,0,-0
20.09,-6.69007e-08,-0,-0,-0,0,6.69007e-08,0,-0
20.1,-7.66179e-08,-0,-0,-0,0,7.66179e-08,0,-0
20.11,-8.44654e-08,-0,-0,-0,0,8.44654e-08,0,-0
20.12,-8.9658e-08,-0,-0,-0,0,8.9658e-08,0,-0
20.13,-9.16281e-08,-0,-0,-0,0,9.16281e-08,0,-0
20.14,-9.01868e-08,-0,-0,0,0,9.01868e-08,0,0
20.15,-8.55602e-08,-0,-0,0,0,8.55602e-08,0,0
20.16,-7.81526e-08,-0,-0,0,0,7.81526e-08,0,0
20.17,-6.86658e-08,-0,-0,0,0,6.86658e-08,0,0
20.18,-5.80376e-08,-0,-0,0,0,5.80376e-08,0,0
20.19,-4.7297e-08,-0,-0,0,0,4.7297e-08,0,0
20.2,-3.75146e-08,-0,-0,0,0,3.75146e-08,0,0
20.21,-2.94813e-08,-0,-0,0,0,2.94813e-08,0,0
20.22,-2.40442e-08,-0,-0,0,0,2.40442e-08,0,0
20.23,-2.18149e-08,-0,-0,0,0,2.18149e-08,0,0
20.24,-2.29953e-08,-0,-0,-0,0,2.29953e-08,0,-0
20.25,-2.73994e-08,-0,-0,-0,0,2.73994e-08,0,-0
20.26,-3.46352e-08,-0,-0,-0,0,3.46352e-08,0,-0
20.27,-4.40144e-08,-0,-0,-0,0,4.40144e-08,0,-0
20.28,-5.46044e-08,-0,-0,-0,0,5.46044e-08,0,-0
20.29,-6.54059e-08,-0,-0,-0,0,6.54059e-08,0,-0
20.3,-7.52994e-08,-0,-0,-0,0,7.52994e-08,0,-0
20.31,-8.34862e-08,-0,-0,-0,0,8.34862e-08,0,-0
20.32,-8.9106e-08,-0,-0,-0,0,8.9106e-08,0,-0
20.33,-9.15427e-08,-0,-0,-0,0,9.15427e-08,0,-0
20.34,-9.0577e-08,-0,-0,0,0,9.0577e-08,0,0
20.35,-8.63811e-08,-0,-0,0,0,8.63811e-08,0,0
20.36,-7.93357e-08,-0,-0,0,0,7.93357e-08,0,0
20.37,-7.00878e-08,-0,-0,0,0,7.00878e-08,0,0
20.38,-5.95793e-08,-0,-0,0,0,5.95793e-08,0,0
20.39,-4.87812e-08,-0,-0,0,0,4.87812e-08,0,0
20.4,-3.88103e-08,-0,-0,0,0,3.88103e-08,0,0
20.41,-3.04255e-08,-0,-0,0,0,3.04255e-08,0,0
20.42,-2.45708e-08,-0,-0,0,0,2.45708e-08,0,0
20.43,-2.18573e-08,-0,-0,0,0,2.18573e-08,0,0
20.44,-2.25346e-08,-0,-0,-0,0,2.25346e-08,0,-0
20.45,-2.64921e-08,-0,-0,-0,0,2.64921e-08,0,-0
20.46,-3.33486e-08,-0,-0,-0,0,3.33486e-08,0,-0
20.47,-4.24799e-08,-0,-0,-0,0,4.24799e-08,0,-0
20.48,-5.29511e-08,-0,-0,-0,0,5.29511e-08,0,-0
20.49,-6.38073e-08,-0,-0,-0,0,6.38073e-08,0,-0
20.5,-7.3911e-08,-0,-0,-0,0,7.3911e-08,0,-0
20.51,-8.24509e-08,-0,-0,-0,0,8.24509e-08,0,-0
20.52,-8.84858e-08,-0,-0,-0,0,8.84858e-08,0,-0
20.53,-9.14281e-08,-0,-0,-0,0,9.14281e-08,0,-0
20.54,-9.09718e-08,-0,-0,0,0,9.09718e-08,0,0
20.55,-8.72474e-08,-0,-0,0,0,8.72474e-08,0,0
20.56,-8.05937e-08,-0,-0,0,0,8.05937e-08,0,0
20.57,-7.16209e-08,-0,-0,0,0,7.16209e-08,0,0
20.58,-6.12406e-08,-0,-0,0,0,6.12406e-08,0,0
20.59,-5.03983e-08,-0,-0,0,0,5.03983e-08,0,0
20.6,-4.02245e-08,-0,-0,0,0,4.02245e-08,0,0
